player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1037,Maya Peretz,female,29,right,two_handed,4.0,0.6,1.3,,92,57,61.5
P1038,Adi Katz,female,14,right,two_handed,10.0,3.4,2.3,172.2,46,28,60.7
P1039,Daniel Peretz,male,19,,one_handed,6.0,1.8,2.8,187.6,47,30,64.7
P1040,Eitan Katz,male,17,,two_handed,4.0,6.3,6.7,169.5,110,75,68.0
P1041,Roni Peretz,female,25,right,two_handed,9.0,10.1,3.0,161.0,69,58,83.6
P1042,Roni Katz,female,17,right,two_handed,6.0,10.1,2.5,156.9,50,33,66.6
P1043,Hila Cohen,female,27,right,one_handed,7.0,2.5,2.3,163.9,35,23,64.4
P1044,Hila Katz,female,8,left,two_handed,3.0,6.0,1.9,127.7,107,48,44.7
P1045,Ariel Katz,male,37,right,,8.0,1.8,,174.6,68,48,70.0
P1046,Adi Azoulay,female,49,right,two_handed,8.0,7.8,6.4,166.1,20,13,63.0
P1047,Noam Mizrahi,male,20,,two_handed,8.0,11.7,3.9,174.4,48,39,80.8
P1048,Amit Avraham,male,39,right,one_handed,3.0,11.4,3.1,177.8,48,26,54.6
P1049,Ido Cohen,male,23,right,two_handed,9.0,3.8,17.6,176.9,79,78,99.0
P1050,Hila Avraham,female,34,right,two_handed,7.0,4.5,5.5,154.3,85,62,72.5
P1051,Tamar Katz,female,8,right,,4.0,3.1,3.5,131.4,107,45,42.4
P1052,Amit Katz,male,24,right,two_handed,4.0,5.1,1.4,177.6,67,43,64.7
P1053,Ido Cohen,male,23,left,two_handed,,5.6,6.0,182.2,108,86,79.9
P1054,Daniel Mizrahi,male,11,right,one_handed,10.0,7.5,3.4,159.0,51,35,68.8
P1055,Eitan Azoulay,male,19,right,one_handed,7.0,2.0,3.3,170.4,16,10,65.2
P1056,Ariel Cohen,male,8,right,two_handed,3.0,1.9,4.9,,55,26,47.2
P1057,Ariel Peretz,male,10,right,one_handed,5.0,1.8,5.6,175.3,18,10,58.1
P1058,Adi Avraham,female,18,right,one_handed,6.0,3.3,5.0,183.4,97,61,63.2
P1059,Amit Katz,male,38,right,two_handed,9.0,3.7,3.7,182.2,76,53,69.3
P1060,Amit Mizrahi,male,30,left,two_handed,6.0,4.3,7.4,175.5,99,80,80.4
P1061,Amit Avraham,male,27,,one_handed,5.0,10.3,3.4,179.3,45,34,75.3
P1062,Ido Azoulay,male,58,,two_handed,9.0,4.5,5.5,173.2,89,53,59.3
P1063,Yael Levi,female,24,right,two_handed,9.0,2.3,1.1,168.8,58,47,80.8
P1064,Omer Katz,male,16,left,two_handed,8.0,4.6,1.6,183.2,17,10,61.4
P1065,Ariel Avraham,male,14,right,two_handed,7.0,12.7,1.6,,100,59,58.8
P1066,Lior Peretz,female,31,right,one_handed,7.0,2.1,3.7,155.0,82,53,64.8
P1067,Noam Katz,male,35,right,one_handed,3.0,2.1,6.4,166.3,91,53,58.3
P1068,Ron Katz,male,29,right,two_handed,6.0,3.3,,182.2,100,74,74.4
P1069,Gal Biton,female,15,right,one_handed,7.0,3.5,,153.0,84,68,81.1
P1070,Ido Peretz,male,28,right,two_handed,6.0,4.1,12.8,,108,92,85.1
P1071,Daniel Peretz,male,17,right,two_handed,5.0,1.8,9.4,177.9,92,66,71.4
P1072,Adi Levi,female,8,right,two_handed,6.0,6.3,3.3,135.9,103,67,65.1
P1073,Ron Mizrahi,male,8,left,two_handed,8.0,0.3,1.7,155.8,77,44,57.1
P1074,Noa Biton,female,31,right,one_handed,8.0,2.2,4.5,,51,40,79.3
P1075,Hila Biton,female,21,right,two_handed,6.0,4.4,0.8,161.0,105,63,60.1
P1076,Noa Peretz,female,44,left,two_handed,7.0,3.7,5.2,182.0,67,46,68.7
P1077,Ron Avraham,male,30,right,two_handed,7.0,3.7,6.6,178.3,76,65,86.0
P1078,Yotam Mizrahi,male,34,right,two_handed,7.0,6.3,4.8,171.9,65,42,64.4
P1079,Ido Katz,male,63,left,two_handed,6.0,5.3,1.9,168.0,108,62,57.1
P1080,Yotam Avraham,male,25,right,two_handed,3.0,3.7,,192.9,33,23,68.3
P1081,Ron Friedman,male,40,right,two_handed,8.0,2.6,3.6,186.8,65,37,56.6
P1082,Lior Biton,female,22,right,two_handed,4.0,2.0,4.5,,86,58,66.9
P1083,Daniel Cohen,male,49,right,two_handed,9.0,13.0,4.3,175.3,48,36,74.6
P1084,Gal Mizrahi,female,29,right,two_handed,6.0,0.4,4.8,161.8,19,13,67.6
P1085,Ron Levi,male,8,right,two_handed,4.0,4.2,2.3,152.2,53,25,46.5
P1086,Adi Avraham,female,15,left,two_handed,6.0,1.1,5.1,151.8,65,46,71.2
P1087,Daniel Levi,male,19,right,two_handed,8.0,5.2,3.1,168.5,62,46,73.9
P1088,Yotam Avraham,male,28,right,two_handed,6.0,2.7,4.9,178.6,34,29,84.5
P1089,Noa Mizrahi,female,32,right,two_handed,7.0,2.9,6.7,164.9,95,67,70.9
P1090,Hila Levi,female,29,right,two_handed,,2.3,6.6,165.3,73,56,76.5
P1091,Omer Levi,male,23,left,one_handed,4.0,6.8,,185.2,22,15,69.9
P1092,Eitan Avraham,male,22,right,,9.0,6.5,4.8,171.9,23,21,90.4
P1093,Eitan Peretz,male,17,right,one_handed,8.0,4.1,2.5,189.8,108,79,73.4
P1094,Noam Biton,male,8,right,two_handed,7.0,11.1,3.1,163.1,96,52,54.2
P1095,Guy Levi,male,35,right,two_handed,8.0,3.3,4.1,180.5,12,8,68.4
P1096,Ariel Friedman,male,9,right,one_handed,3.0,2.6,0.3,144.3,23,9,40.5
P1097,Daniel Friedman,male,21,right,,6.0,7.9,0.9,168.9,40,29,73.3
P1098,Yotam Levi,male,36,right,two_handed,7.0,2.7,3.7,171.0,73,47,63.7
P1099,Shira Peretz,female,15,right,one_handed,5.0,3.3,3.4,172.8,58,35,60.4
P1100,Daniel Friedman,male,25,right,two_handed,6.0,7.3,8.4,161.6,59,50,84.1
P1101,Roni Azoulay,female,13,right,one_handed,5.0,5.7,0.2,,76,38,50.1
P1102,Tamar Shapira,female,20,right,one_handed,7.0,1.6,4.3,161.3,19,13,70.8
P1103,Noam Friedman,male,40,,two_handed,4.0,5.9,2.3,175.2,70,31,44.4
P1104,Roni Levi,female,40,left,two_handed,9.0,2.1,3.0,170.3,63,39,61.6
P1105,Guy Mizrahi,male,43,right,two_handed,6.0,9.5,2.2,187.2,29,14,49.0
P1106,Omer Friedman,male,8,right,two_handed,8.0,3.6,3.0,155.7,71,44,62.5
P1107,Guy Friedman,male,21,right,two_handed,7.0,3.8,5.0,182.9,108,75,69.3
P1108,Shira Avraham,female,8,right,two_handed,4.0,8.4,9.8,,85,48,56.0
P1109,Guy Cohen,male,36,right,one_handed,9.0,4.3,3.8,177.7,74,47,63.8
P1110,Ariel Peretz,male,34,left,two_handed,7.0,6.0,4.6,164.5,47,32,67.4
P1111,Amit Avraham,male,34,left,two_handed,6.0,5.6,7.3,175.7,40,31,76.8
P1112,Noam Shapira,male,16,left,two_handed,,2.6,10.1,180.2,79,56,70.9
P1113,Ido Cohen,male,12,right,one_handed,4.0,2.6,1.2,166.3,13,7,50.6
P1114,Tamar Biton,female,40,right,one_handed,5.0,7.5,,173.9,102,55,54.3
P1115,Eitan Katz,male,37,right,two_handed,5.0,5.8,1.5,170.1,56,28,50.2
P1116,Noa Mizrahi,female,29,right,two_handed,6.0,4.5,1.2,154.0,27,18,65.0
P1117,Amit Katz,male,34,left,two_handed,7.0,5.5,0.2,157.2,77,52,67.3
P1118,Amit Peretz,male,27,right,one_handed,7.0,4.1,3.6,179.3,81,55,67.9
P1119,Ariel Katz,male,39,right,two_handed,6.0,4.4,4.4,170.7,96,63,65.3
P1120,Roni Biton,female,30,right,two_handed,10.0,5.4,8.3,158.1,90,87,96.2
P1121,Amit Levi,male,54,right,two_handed,6.0,1.2,7.7,168.9,63,41,64.4
P1122,Shira Mizrahi,female,32,right,two_handed,4.0,8.6,3.4,176.0,10,7,70.0
P1123,Yotam Azoulay,male,26,right,two_handed,8.0,2.6,2.4,171.4,75,60,79.6
P1124,Ido Biton,male,36,right,two_handed,3.0,3.9,6.1,181.7,91,51,55.5
P1125,Guy Peretz,male,42,right,two_handed,1.0,5.5,7.2,176.0,99,54,54.5
P1126,Gal Azoulay,female,49,right,two_handed,,12.6,5.6,170.4,81,51,62.5
P1127,Daniel Biton,male,15,right,one_handed,7.0,2.1,7.3,179.7,71,48,67.0
P1128,Eitan Katz,male,18,right,two_handed,6.0,9.7,2.0,189.4,57,40,69.4
P1129,Noa Peretz,female,47,right,two_handed,2.0,2.8,1.8,172.8,60,22,37.0
P1130,Omer Katz,male,36,right,two_handed,8.0,3.6,,175.7,14,8,57.5
P1131,Roni Peretz,female,13,right,one_handed,5.0,5.2,3.6,165.2,36,21,59.1
P1132,Guy Azoulay,male,39,right,two_handed,5.0,8.1,6.4,177.8,72,40,55.4
P1133,Ido Avraham,male,21,right,one_handed,3.0,4.5,5.1,185.4,48,33,69.4
P1134,Roni Katz,female,45,right,two_handed,6.0,9.5,1.2,176.4,49,30,60.6
P1135,Omer Friedman,male,34,left,two_handed,5.0,11.6,6.4,172.1,11,9,77.5
P1136,Ido Biton,male,17,left,two_handed,7.0,11.7,1.3,176.1,91,67,73.8
P1137,Noam Levi,male,42,right,two_handed,7.0,7.0,3.0,188.6,108,57,53.0
P1138,Hila Peretz,female,28,,two_handed,4.0,2.1,2.8,161.7,37,24,65.0
P1139,Shira Avraham,female,38,right,two_handed,4.0,5.7,2.1,157.2,109,61,56.4
P1140,Gal Avraham,female,26,right,two_handed,,3.9,11.7,,23,20,84.9
P1141,Amit Avraham,male,22,right,one_handed,3.0,0.9,,158.8,66,47,71.9
P1142,Adi Cohen,female,53,right,two_handed,6.0,10.0,0.8,156.5,82,45,54.9
P1143,Gal Azoulay,female,34,right,one_handed,5.0,5.8,3.2,165.6,11,7,61.5
P1144,Tamar Levi,female,38,right,two_handed,5.0,1.9,3.2,172.0,69,40,58.1
P1145,Ido Cohen,male,37,right,two_handed,9.0,4.0,,,99,74,74.9
P1146,Daniel Biton,male,42,right,two_handed,6.0,9.6,9.2,178.5,114,76,66.7
P1147,Omer Katz,male,15,right,two_handed,7.0,5.5,,172.0,58,33,56.6
P1148,Omer Mizrahi,male,51,right,two_handed,10.0,3.8,7.3,174.9,79,58,73.7
P1149,Shira Katz,female,32,right,two_handed,4.0,5.0,1.9,173.6,10,6,62.6
P1150,Yotam Biton,male,18,right,one_handed,4.0,3.7,1.7,,79,50,63.9
P1151,Ido Cohen,male,29,right,two_handed,5.0,3.6,2.6,,17,11,63.7
P1152,Ariel Friedman,male,25,right,two_handed,,10.3,,192.2,48,38,78.3
P1153,Noam Cohen,male,8,right,one_handed,9.0,8.4,4.7,,92,60,64.9
P1154,Yael Cohen,female,30,right,one_handed,5.0,2.4,3.0,158.3,103,65,63.3
P1155,Yael Biton,female,32,right,two_handed,10.0,6.6,4.3,168.5,96,79,82.0
P1156,Ariel Avraham,male,29,right,two_handed,,6.3,3.8,169.3,67,51,75.6
P1157,Ariel Peretz,male,8,right,two_handed,7.0,1.1,0.9,,99,52,52.4
P1158,Tamar Peretz,female,11,,,7.0,8.0,,159.7,97,48,50.0
P1159,Guy Katz,male,12,right,two_handed,6.0,9.7,1.2,158.0,106,66,61.8
P1160,Omer Biton,male,20,right,two_handed,5.0,0.5,1.6,183.8,84,53,63.4
P1161,Ido Friedman,male,8,right,two_handed,9.0,4.5,5.5,156.9,94,68,71.9
P1162,Gal Katz,female,12,right,one_handed,10.0,6.0,7.4,157.6,66,50,75.4
P1163,Roni Levi,female,13,right,two_handed,6.0,6.7,,164.5,22,13,59.9
P1164,Yael Cohen,female,42,right,two_handed,7.0,11.8,1.6,161.2,104,57,54.4
P1165,Ido Azoulay,male,14,left,,3.0,2.5,10.0,177.1,77,48,62.8
P1166,Lior Peretz,female,124,right,two_handed,7.0,1.3,3.0,228.6,86,58,67.3
P1167,Tamar Katz,female,35,right,,,7.3,,162.6,78,50,64.2
P1168,Ron Mizrahi,male,15,right,one_handed,3.0,4.6,2.8,174.7,17,9,50.1
P1169,Eitan Peretz,male,32,right,one_handed,4.0,5.6,7.9,180.3,20,16,78.8
P1170,Tamar Cohen,female,47,right,two_handed,5.0,3.8,,143.2,56,24,43.5
P1171,Guy Friedman,male,20,right,two_handed,7.0,6.5,5.7,170.3,27,21,77.7
P1172,Yael Katz,female,34,right,two_handed,7.0,1.3,,167.2,115,76,65.7
P1173,Eitan Mizrahi,male,30,right,two_handed,3.0,3.3,1.2,186.5,13,8,60.1
P1174,Yotam Biton,male,20,right,two_handed,6.0,1.6,8.5,161.8,82,64,78.6
P1175,Tamar Biton,female,27,right,one_handed,6.0,3.3,6.7,147.8,75,56,74.8
P1176,Yael Friedman,female,25,right,two_handed,2.0,9.9,2.7,168.7,94,66,70.3
P1177,Eitan Biton,male,20,right,two_handed,,4.8,3.6,163.5,44,26,59.2
P1178,Ariel Katz,male,24,right,two_handed,5.0,4.6,2.3,178.6,26,20,76.5
P1179,Maya Peretz,female,41,right,two_handed,5.0,4.2,0.9,,86,36,41.7
P1180,Gal Peretz,female,14,right,two_handed,7.0,21.0,3.2,157.5,63,49,78.5
P1181,Ido Azoulay,male,36,right,two_handed,5.0,10.8,2.6,185.7,68,45,66.8
P1182,Eitan Mizrahi,male,48,right,two_handed,6.0,5.0,3.7,174.9,107,58,53.9
P1183,Lior Peretz,female,16,right,one_handed,8.0,4.6,6.8,160.8,24,16,68.1
P1184,Yotam Avraham,male,38,right,one_handed,3.0,6.6,3.1,172.8,104,60,57.8
P1185,Adi Biton,female,8,left,two_handed,7.0,6.5,,139.5,25,14,57.2
P1186,Yael Azoulay,female,34,left,,5.0,4.2,3.0,153.0,67,45,66.5
P1187,Roni Biton,female,8,right,two_handed,6.0,10.1,,133.0,18,11,60.3
P1188,Omer Katz,male,21,right,two_handed,5.0,6.0,2.5,167.1,28,21,75.7
P1189,Shira Friedman,female,20,right,one_handed,8.0,0.3,4.0,166.5,16,12,78.0
P1190,Roni Avraham,female,25,right,one_handed,,3.0,,155.1,50,34,67.9
P1191,Gal Mizrahi,female,43,,,6.0,9.6,1.5,164.1,42,24,57.5
P1192,Noa Levi,female,41,right,two_handed,6.0,6.8,0.3,174.8,86,49,56.5
P1193,Noam Friedman,male,48,right,two_handed,4.0,6.3,,184.7,89,36,40.6
P1194,Yael Shapira,female,56,right,two_handed,7.0,2.7,2.1,175.4,83,41,49.0
P1195,Yael Cohen,female,45,right,two_handed,6.0,3.6,2.7,164.4,37,20,54.2
P1196,Daniel Cohen,male,37,right,two_handed,9.0,2.8,2.5,168.4,80,52,64.7
P1197,Ron Katz,male,27,left,two_handed,6.0,2.3,7.5,,35,27,76.5
P1198,Hila Friedman,female,8,right,one_handed,6.0,4.9,1.1,142.6,70,34,48.5
P1199,Noa Levi,female,20,left,two_handed,10.0,5.6,2.7,159.6,16,13,83.2
P1200,Ron Shapira,male,33,right,one_handed,10.0,4.0,10.2,171.4,28,27,95.1
P1201,Yotam Biton,male,14,,two_handed,4.0,4.5,4.3,181.6,40,20,49.3
P1202,Yael Friedman,female,35,right,two_handed,7.0,1.2,3.1,158.5,24,16,67.1
P1203,Noa Biton,female,51,right,two_handed,5.0,7.7,4.9,169.0,110,60,54.5
P1204,Hila Levi,female,18,right,two_handed,,14.8,,171.0,83,53,63.3
P1205,Daniel Shapira,male,29,right,two_handed,6.0,4.2,1.5,157.7,72,55,76.0
P1206,Gal Katz,female,16,right,one_handed,6.0,8.8,2.7,171.3,14,8,60.0
P1207,Omer Avraham,male,34,right,one_handed,,5.8,4.1,176.3,67,49,73.4
P1208,Yotam Azoulay,male,39,right,two_handed,8.0,3.1,1.8,183.2,67,40,59.0
P1209,Ron Cohen,male,24,right,two_handed,4.0,2.4,2.8,179.6,36,23,63.9
P1210,Yotam Peretz,male,26,right,two_handed,9.0,6.1,2.3,186.7,77,64,83.5
P1211,Omer Peretz,male,10,right,two_handed,8.0,0.7,0.6,173.8,13,7,53.0
P1212,Guy Levi,male,45,right,one_handed,5.0,6.3,7.4,192.2,100,60,59.8
P1213,Tamar Shapira,female,23,right,two_handed,3.0,3.9,6.1,160.7,85,65,76.9
P1214,Eitan Levi,male,26,right,two_handed,6.0,1.4,1.8,,85,62,72.9
P1215,Ariel Friedman,male,19,right,one_handed,6.0,4.5,3.3,179.8,60,47,78.1
P1216,Gal Peretz,female,39,right,one_handed,6.0,5.0,8.4,157.3,45,29,63.4
P1217,Ron Peretz,male,31,right,two_handed,3.0,2.1,3.5,168.6,13,7,52.4
P1218,Lior Shapira,female,34,right,two_handed,6.0,4.5,,172.1,41,28,68.5
P1219,Ido Biton,male,13,right,two_handed,9.0,0.4,5.6,156.7,42,27,65.0
P1220,Omer Friedman,male,15,right,two_handed,8.0,4.9,5.1,173.9,101,75,74.3
P1221,Omer Levi,male,47,right,two_handed,,1.8,3.8,,117,60,51.1
P1222,Omer Biton,male,30,right,two_handed,5.0,6.7,8.5,182.2,96,77,79.8
P1223,Guy Katz,male,31,right,two_handed,7.0,6.8,1.9,,97,75,77.2
P1224,Omer Azoulay,male,10,right,two_handed,6.0,10.1,6.2,159.7,82,54,65.3
P1225,Amit Azoulay,male,35,right,two_handed,,9.6,2.1,174.2,58,40,68.2
P1226,Ido Cohen,male,28,right,one_handed,6.0,1.5,2.0,193.5,23,17,72.1
P1227,Noam Cohen,male,34,left,one_handed,9.0,5.5,13.1,161.8,91,77,84.5
P1228,Adi Mizrahi,female,24,,two_handed,,4.9,4.4,165.6,115,108,93.5
P1229,Daniel Mizrahi,male,21,right,two_handed,7.0,2.6,8.6,173.4,22,17,79.0
P1230,Gal Shapira,female,14,left,one_handed,7.0,6.2,3.7,148.1,63,43,67.8
P1231,Ariel Biton,male,24,right,one_handed,6.0,4.9,1.4,,104,77,73.9
P1232,Maya Biton,female,22,right,one_handed,5.0,22.9,4.0,163.1,96,82,84.9
P1233,Noa Azoulay,female,23,,two_handed,5.0,57.1,69.7,158.0,64,49,75.9
P1234,Roni Azoulay,female,38,right,one_handed,7.0,1.5,9.1,168.4,72,46,63.3
P1235,Noam Avraham,male,31,right,two_handed,4.0,3.4,3.0,173.7,80,55,68.5
P1236,Yael Mizrahi,female,33,right,two_handed,6.0,2.0,3.8,168.6,92,55,60.3
P1237,Eitan Friedman,male,14,right,two_handed,7.0,2.8,17.6,163.8,36,28,78.0
P1238,Amit Cohen,male,16,right,two_handed,8.0,4.2,6.8,174.8,47,37,78.5
P1239,Tamar Avraham,female,36,right,two_handed,,1.5,7.3,172.3,98,74,75.6
P1240,Hila Peretz,female,21,right,one_handed,8.0,9.9,2.3,168.4,84,62,73.4
P1241,Yael Peretz,female,32,right,two_handed,4.0,4.0,2.4,160.8,115,68,58.9
P1242,Yotam Katz,male,57,right,one_handed,8.0,2.2,,185.8,80,50,61.9
P1243,Omer Shapira,male,15,right,two_handed,5.0,4.9,11.4,179.4,59,44,75.1
P1244,Noam Azoulay,male,32,left,one_handed,7.0,9.2,3.5,,79,60,76.2
P1245,Eitan Peretz,male,43,right,one_handed,5.0,14.3,4.5,173.4,48,33,67.8
P1246,Yael Mizrahi,female,44,right,two_handed,3.0,2.4,3.8,166.5,40,16,40.5
P1247,Gal Katz,female,48,left,two_handed,8.0,5.2,6.1,169.4,100,56,56.3
P1248,Eitan Levi,male,31,right,one_handed,8.0,3.0,1.7,175.2,69,50,72.7
P1249,Omer Biton,male,27,right,two_handed,9.0,3.5,1.2,179.2,55,43,77.3
P1250,Gal Levi,female,27,left,two_handed,3.0,47.0,60.3,166.2,39,26,66.3
P1251,Omer Levi,male,21,right,,4.0,6.6,0.8,180.9,52,32,61.4
P1252,Omer Shapira,male,37,left,two_handed,8.0,0.3,5.5,174.7,69,48,69.8
P1253,Lior Shapira,female,37,right,two_handed,8.0,1.7,0.9,172.1,104,54,51.8
P1254,Omer Shapira,male,24,right,two_handed,3.0,2.0,9.3,177.9,25,19,77.0
P1255,Maya Peretz,female,21,right,one_handed,7.0,1.6,2.1,158.7,72,47,65.8
P1256,Ariel Cohen,male,43,right,one_handed,6.0,5.8,3.8,178.1,59,30,51.6
P1257,Yotam Levi,male,37,,one_handed,6.0,4.3,6.7,166.8,99,56,56.3
P1258,Omer Avraham,male,34,right,two_handed,4.0,3.6,,181.9,17,12,70.6
P1259,Roni Peretz,female,18,,,5.0,2.8,2.9,164.4,37,24,63.7
P1260,Ariel Friedman,male,23,right,two_handed,6.0,2.9,2.3,176.2,107,76,71.3
P1261,Gal Levi,female,15,right,one_handed,6.0,7.0,5.8,156.8,15,10,68.7
P1262,Maya Biton,female,35,right,two_handed,5.0,1.6,9.9,169.9,107,74,69.6
P1263,Tamar Peretz,female,18,right,,7.0,1.1,9.7,157.6,27,20,74.6
P1264,Eitan Cohen,male,40,right,two_handed,2.0,13.5,1.9,166.2,91,51,55.6
P1265,Eitan Mizrahi,male,17,left,one_handed,5.0,1.2,2.0,174.3,44,23,52.7
P1266,Gal Friedman,female,35,,one_handed,9.0,12.3,2.1,164.6,69,55,79.0
P1267,Lior Mizrahi,female,19,right,two_handed,4.0,4.4,5.5,172.0,52,37,70.3
P1268,Amit Levi,male,11,right,one_handed,6.0,9.1,8.6,158.2,30,19,64.8
P1269,Maya Katz,female,99,right,two_handed,6.0,8.5,3.0,217.4,101,74,73.2
P1270,Yotam Biton,male,8,left,two_handed,5.0,9.2,0.6,144.7,62,31,50.4
P1271,Roni Shapira,female,26,right,one_handed,5.0,2.6,0.7,,36,24,67.5
P1272,Ido Biton,male,36,right,two_handed,2.0,2.7,1.7,198.8,78,34,44.0
P1273,Gal Peretz,female,26,right,one_handed,8.0,3.5,7.0,168.3,107,87,81.7
P1274,Noam Katz,male,36,right,,5.0,7.1,2.9,178.2,54,33,61.0
P1275,Maya Avraham,female,29,right,two_handed,4.0,7.9,,162.8,45,29,64.0
P1276,Ido Peretz,male,8,right,two_handed,5.0,2.7,2.9,147.9,74,40,54.0
P1277,Tamar Shapira,female,38,left,two_handed,6.0,1.8,2.8,173.0,105,64,61.1
P1278,Omer Friedman,male,40,right,one_handed,6.0,4.7,3.4,182.1,34,19,54.9
P1279,Noam Shapira,male,22,right,two_handed,3.0,5.2,3.3,,115,85,73.5
P1280,Yael Biton,female,40,right,one_handed,3.0,1.6,,163.9,91,34,37.6
P1281,Daniel Peretz,male,44,right,two_handed,9.0,11.5,4.1,186.1,24,18,73.8
P1282,Ariel Peretz,male,28,right,two_handed,10.0,7.2,7.2,170.9,115,106,92.4
P1283,Maya Biton,female,23,,two_handed,6.0,7.1,0.6,162.0,118,79,66.6
P1284,Adi Biton,female,24,right,two_handed,9.0,8.2,3.6,171.7,114,94,82.4
P1285,Yael Avraham,female,40,right,two_handed,7.0,4.2,2.9,,111,62,56.0
P1286,Yael Shapira,female,31,right,,6.0,3.9,3.5,170.5,118,74,63.1
P1287,Ron Peretz,male,21,right,one_handed,5.0,5.8,6.6,169.2,52,39,75.9
P1288,Roni Biton,female,27,right,two_handed,6.0,6.7,1.6,172.4,32,22,68.6
P1289,Gal Azoulay,female,38,left,one_handed,7.0,10.5,10.7,168.0,24,17,72.1
P1290,Yael Levi,female,29,left,two_handed,5.0,7.0,3.8,173.4,24,19,77.8
P1291,Shira Mizrahi,female,8,right,,3.0,2.3,0.5,146.4,115,53,46.5
P1292,Yael Peretz,female,27,right,two_handed,6.0,2.4,6.0,166.2,77,59,77.0
P1293,Omer Friedman,male,48,right,two_handed,6.0,3.8,3.7,188.2,104,59,57.2
P1294,Eitan Azoulay,male,16,right,two_handed,7.0,5.1,3.3,184.4,113,84,74.6
P1295,Daniel Azoulay,male,40,right,two_handed,4.0,5.4,0.4,,15,8,53.8
P1296,Gal Katz,female,14,,two_handed,10.0,6.0,5.0,168.2,104,70,67.2
P1297,Amit Levi,male,31,right,two_handed,6.0,1.5,1.9,179.0,96,63,65.8
P1298,Noa Katz,female,124,right,,9.0,1.8,2.0,218.6,27,15,55.6
P1299,Eitan Azoulay,male,15,,two_handed,6.0,2.3,4.5,180.7,55,35,63.8
